arm,run,nom_rank,ident,modality,confidence,reason,gene
masked,57,12,CX648,unknown,medium,"RB1 synthetic-lethal novel target with strong selectivity (0.87), good SL (0.62), specificity and window — mechanistically compelling GBM vulnerability despite lacking chemistry.",E2F3
masked,57,13,CX177,inhibit,low,Fully tractable enzyme with high specificity (0.88) and good selectivity; druggable and worth pursuing if the narrow therapeutic window can be widened.,CDC25B
masked,57,14,CX786,inhibit,low,"Novel target with good specificity (0.85), high tumor enrichment (0.93) and partial tractability (0.55), a reasonable balanced candidate for inhibitor development.",ELAVL1
masked,57,15,CX875,inhibit,low,"MTAP-deletion synthetic-lethal target (an established GBM co-deletion vulnerability) with good selectivity and enrichment, prioritized on mechanism over raw composite rank.",RPL26L1
masked,57,16,CX694,unknown,low,"Novel target with excellent specificity (0.91), tumor enrichment (0.96) and window (0.89); a clean profile that merits inhibitor discovery despite current zero chemistry.",DSCC1
masked,58,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.00), perfect tumor specificity (1.00), strong selectivity (0.93) and a real inhibitor MoA — the most immediately actionable small-molecule target.",PDGFRA
masked,58,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), perfect tractability, decent window and an established inhibitor MoA make it a de-risked, actionable candidate.",MET
masked,58,3,CX657,inhibit,medium,"Kinase with existing chemistry, perfect tractability, high dependency (0.75) and very high tumor enrichment plus RB1 synthetic-lethality; low selectivity is the main caveat but a real inhibitor path exists.",CDK2
masked,58,4,CX415,inhibit,medium,"Best-in-list synthetic-lethality (0.72, CDKN2A/B) with strong dependency, selectivity, tumor specificity, enrichment and window — biologically outstanding despite currently zero chemistry.",C3orf38
masked,58,5,CX254,inhibit,medium,High dependency (0.71) with strong SL against CDKN2B/NF1 lesions common in GBM and good selectivity/enrichment; needs inhibitor discovery but a strong novel target.,ITGB5
masked,58,6,CX793,inhibit,medium,High dependency (0.77) with MTAP-deletion synthetic-lethality (a validated GBM vulnerability) and existing chemistry with perfect tractability; poor therapeutic window is the key risk.,JUN
masked,58,7,CX947,inhibit,medium,"Excellent tumor specificity (0.87), enrichment (0.99) and window (0.96) with CDKN2A/B synthetic-lethality; only weakness is zero current tractability.",KIF18B
masked,58,8,CX749,inhibit,medium,Approved-drug enzyme with perfect tractability and strong selectivity (0.88) offering a fast repurposing path despite modest dependency.,EGLN1
masked,58,9,CX318,inhibit,medium,"Very high dependency (0.90) with reasonable window (0.73) and good tractability (0.80), a clean novel candidate not confounded by TME or common-essentiality.",VRK1
masked,58,10,CX648,inhibit,medium,"Strong RB1 synthetic-lethality (0.62) with high selectivity (0.87), good tumor specificity and window; a compelling biology despite no chemistry yet.",E2F3
masked,58,11,CX786,inhibit,medium,"Balanced novel profile with good tumor specificity (0.85), high enrichment (0.93) and selectivity (0.82), not flagged as TME- or common-essential-confounded.",ELAVL1
masked,58,12,CX870,inhibit,medium,High dependency (0.89) with PTEN synthetic-lethality (a frequent GBM lesion) and good selectivity; zero tractability is the barrier.,RPP25L
masked,58,13,CX801,inhibit,low,"Well-rounded novel target with good dependency, selectivity, specificity and window and no confounding flags, making it a solid tumor-selective candidate.",PDCL3
masked,58,14,CX694,inhibit,low,"Excellent tumor specificity (0.91), enrichment (0.96), selectivity (0.82) and window (0.89) give a very clean tumor-selective profile despite modest dependency and no chemistry.",DSCC1
masked,58,15,CX167,inhibit,low,"PDGFRA-amplification synthetic-lethality (a defined GBM subtype driver) with good selectivity, specificity and enrichment offers a biomarker-stratified opportunity.",SLC35B2
masked,59,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability, top-tier selectivity and tumor specificity plus a clean therapeutic window — a directly druggable inhibition target.",PDGFRA
masked,59,2,CX883,inhibit,high,"Approved-drug kinase with near-best selectivity (0.97), full tractability and a reasonable window, making it a low-risk small-molecule inhibition candidate.",MET
masked,59,3,CX793,inhibit,high,"Strong dependency and MTAP-deletion synthetic lethality (a validated GBM-relevant vulnerability) with fully tractable chemistry, though the narrow window warrants monitoring.",JUN
masked,59,4,CX657,inhibit,medium,Fully tractable kinase with high dependency and RB1 synthetic lethality; existing chemistry makes it actionable despite modest selectivity.,CDK2
masked,59,5,CX254,inhibit,medium,"Balanced profile with the strongest synthetic-lethality signal (CDKN2B/NF1), good dependency and tumor enrichment, and reasonable tractability for medicinal chemistry.",ITGB5
masked,59,6,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity and full tractability offering a fast repurposing path, tempered by lower dependency.",EGLN1
masked,59,7,CX496,inhibit,medium,"Fully tractable enzyme with high selectivity, strong tumor specificity and an excellent safety window despite modest dependency.",AMY2A
masked,59,8,CX177,inhibit,medium,"Tractable enzyme with good selectivity and tumor specificity; a druggable class, though the very narrow window (0.15) is a real liability.",CDC25B
masked,59,9,CX562,inhibit,medium,"Enzyme with existing chemistry, strong tumor enrichment and a wide safety window, giving a plausible medicinal-chemistry entry point.",BRCA1
masked,59,10,CX786,inhibit,low,"Solid selectivity, tumor specificity and enrichment with partial tractability; a reasonable novel inhibition candidate needing MoA development.",ELAVL1
masked,59,11,CX257,inhibit,low,Existing chemistry plus high selectivity and good tractability make it worth pursuing despite low intrinsic dependency.,TEAD1
masked,59,12,CX318,unknown,low,"High dependency (0.90) with decent selectivity, window and tractability; a novel target worth exploratory ligand discovery.",VRK1
masked,59,13,CX591,inhibit,low,"Has-chemistry target with good tumor specificity and tractability, offering a starting point though common-essentiality tempers the window.",VHL
masked,59,14,CX801,unknown,low,"Balanced dependency, selectivity, specificity and window; a credible novel inhibition candidate if tractability can be improved beyond 0.25.",PDCL3
masked,59,15,CX735,unknown,low,Good tumor specificity and an excellent safety window with partial tractability make it a reasonable exploratory novel target.,GPR61
masked,60,1,CX759,inhibit,high,"Approved-drug kinase with top-tier tractability (1.00), excellent selectivity (0.93), perfect tumor specificity (1.00) and a directly actionable inhibit modality.",PDGFRA
masked,60,2,CX883,inhibit,high,"Approved-drug kinase with near-ideal selectivity (0.97), perfect tractability, good tumor specificity and enrichment — a druggable, de-risked inhibition target.",MET
masked,60,3,CX657,inhibit,high,"Fully tractable kinase (1.00) with strong dependency, top tumor enrichment (0.99) and RB1 synthetic-lethality, though common-essential flag warrants a therapeutic-window check.",CDK2
masked,60,4,CX793,inhibit,medium,"Highly tractable target (1.00) with strong dependency (0.77) and MTAP-deletion synthetic-lethality, a well-validated GBM-relevant vulnerability, despite a narrow modeled window.",JUN
masked,60,5,CX254,inhibit,medium,"Balanced high dependency, meaningful CDKN2B/NF1 synthetic-lethality (0.54) and good tract (0.80); no-inhibitor-MoA means a novel inhibitor/degrader must be developed.",ITGB5
masked,60,6,CX749,inhibit,medium,"Approved-drug enzyme with strong selectivity (0.88) and full tractability, offering a repurposing-friendly, chemically de-risked entry into GBM.",EGLN1
masked,60,8,CX496,inhibit,medium,"Fully tractable enzyme (1.00) with high selectivity (0.80) and excellent modeled safety window (0.94), an attractive small-molecule enzyme target despite modest dependency.",AMY2A
masked,60,9,CX177,inhibit,medium,Fully tractable enzyme with good selectivity and tumor specificity; needs a novel inhibitor MoA and its very narrow window (0.15) is the key liability to resolve.,CDC25B
masked,60,10,CX786,inhibit,medium,"Well-rounded novel target with good tumor specificity (0.85), enrichment (0.93) and moderate tractability (0.55), a reasonable inhibitor-development candidate.",ELAVL1
masked,60,11,CX318,inhibit,medium,High dependency (0.90) with decent tract (0.80) and acceptable window; a genuine essential-gene lead needing a novel inhibitor MoA.,VRK1
masked,60,12,CX257,inhibit,low,Chemically tractable (0.80) novel target with strong selectivity (0.83); low dependency (0.21) tempers confidence but druggability is favorable.,TEAD1
masked,60,13,CX591,inhibit,low,Chemically tractable (0.80) with good tumor specificity; common-essential and no-inhibitor-MoA flags require careful window validation.,VHL
masked,60,14,CX653,inhibit,low,"Reasonable tractability (0.80) and tumor specificity with an acceptable window, a workable if lower-priority novel inhibitor lead.",TARS1
masked,60,15,CX275,inhibit,low,Moderate tractability (0.60) and balanced tumor-selective profile make it a plausible novel inhibitor candidate worth secondary follow-up.,OSBP
masked,60,16,CX426,inhibit,low,"Very high dependency (0.93) with PTEN synthetic-lethality relevant to GBM; low tractability (0.25) and no inhibitor MoA make it a harder, exploratory target.",FERMT2
masked,61,1,CX759,inhibit,high,"Approved-drug kinase with near-perfect tractability (1.00), top-tier selectivity (0.93) and complete tumor-cell specificity (1.00), giving an actionable inhibitor with a plausible therapeutic window.",PDGFRA
masked,61,2,CX883,inhibit,high,"Approved-drug kinase with outstanding selectivity (0.97) and full tractability (1.00), representing a low-risk, immediately druggable GBM candidate.",MET
masked,61,3,CX415,degrade,medium,"Best all-around profile (high dep 0.76, SL 0.72 with CDKN2A/B, tumorEnr 0.96, window 0.81) though the zero tractability plus no-inhibitor-MoA means it needs degrader/novel-chemistry investment.",C3orf38
masked,61,4,CX254,inhibit,medium,"Strong dependency (0.71), best-in-list synthetic lethality (0.54) against CDKN2B/NF1 lesions common in GBM, with good selectivity (0.78) and tractability (0.80).",ITGB5
masked,61,5,CX793,inhibit,medium,"High dependency (0.77) and full tractability (1.00) with MTAP-deletion synthetic lethality (a validated GBM-relevant vulnerability), but the poor therapeutic window (0.27) demands careful confirmation.",JUN
masked,61,6,CX947,degrade,medium,"Excellent window (0.96), tumor specificity (0.87) and tumor enrichment (0.99) with CDKN2A/B synthetic lethality, though zero tractability requires a degrader approach.",KIF18B
masked,61,7,CX318,unknown,medium,Very high dependency (0.90) with a decent window (0.73) and reasonable selectivity (0.57); a fresh novel target worth chemistry investment despite unproven MoA.,VRK1
masked,61,8,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability (1.00), offering a repurposing-ready starting point despite modest dependency.",EGLN1
masked,61,9,CX648,degrade,medium,Good synthetic lethality (0.62) with RB1 loss plus strong selectivity (0.87) and tumor specificity (0.77); a mechanistically rational GBM target needing new chemistry.,E2F3
masked,61,10,CX786,inhibit,medium,Balanced novel target with good tumor specificity (0.85) and enrichment (0.93) and some existing chemistry (tract 0.55) to build from.,ELAVL1
masked,61,11,CX870,degrade,low,"High dependency (0.89) with good selectivity (0.71) and PTEN synthetic lethality relevant to GBM, though tractability is currently zero.",RPP25L
