arm,run,nom_rank,ident,modality,confidence,reason,gene
named,56,11,PTPN11,inhibit,medium,"Central RAS/RTK node (SHP2) with clinically advanced allosteric inhibitors and full tractability, useful in RTK-driven GBM despite modest selectivity.",PTPN11
named,56,12,CDC25B,inhibit,low,"Cell-cycle phosphatase with existing chemistry and good tumor specificity, offering a mitotic-entry vulnerability though selective inhibitors remain challenging.",CDC25B
named,56,13,KIF2C,inhibit,low,"Highly tumor-enriched mitotic kinesin with a strong safety window and CDKN2A/B synthetic lethality, attractive if inhibitor MoA can be established.",KIF2C
named,56,14,UBA5,inhibit,low,"UFMylation-activating enzyme with an ATP pocket amenable to inhibition and reasonable selectivity, a tractable enzymatic dependency worth early validation.",UBA5
named,56,15,E2F3,degrade,low,RB1-synthetic-lethal transcription factor with good selectivity/tumor-enrichment; undruggable directly but a candidate for degrader or upstream-CDK strategies.,E2F3
named,57,1,PDGFRA,inhibit,high,"GBM's canonical amplified/mutated RTK oncogenic driver with strong selectivity, perfect tumor specificity, full small-molecule tractability, and approved kinase inhibitors to build on.",PDGFRA
named,57,2,MET,inhibit,high,"Recurrent GBM RTK driver (amplification/exon-14) with excellent selectivity, high tractability, and clinically validated inhibitors including CNS-penetrant agents.",MET
named,57,3,CDK2,inhibit,medium,"Highly tractable kinase with strong dependency and RB1-synthetic-lethality relevance in GBM, though low selectivity vs pan-essential warrants combination/biomarker strategies.",CDK2
named,57,4,CDK7,inhibit,medium,Fully tractable kinase with covalent chemistry and PTEN synthetic-lethality signal; a genuine small-molecule handle despite common-essential caution requiring careful dosing.,CDK7
named,57,5,TEAD1,inhibit,medium,"Druggable Hippo-pathway transcription factor with an established autopalmitoylation lipid-pocket inhibitor class and good selectivity, giving real small-molecule tractability among the transcriptional targets.",TEAD1
named,57,6,ITGAV,inhibit,medium,"Very high dependency integrin with existing chemistry and CDKN2A/B synthetic lethality, offering a tractable adhesion-signaling handle though TME-dominated signal lowers tumor-specific confidence.",ITGAV
named,57,7,PTK2,inhibit,medium,"FAK kinase with strong dependency, mature inhibitor chemistry, and CDKN2A/B synthetic lethality, making it a druggable adhesion/survival node despite CNS-safety and TME caveats.",PTK2
named,57,8,ITGB5,inhibit,low,"Novel integrin with solid dependency, real synthetic lethality (CDKN2B/NF1), tumor enrichment, and reasonable tractability as an antibody/small-molecule-adjacent adhesion target.",ITGB5
named,57,9,VRK1,inhibit,medium,"Kinase-family novel dependency (very high dep, druggable fold, paralog-SL biology) representing an emerging tractable enzyme target worth chemistry investment.",VRK1
named,57,10,ELAVL1,inhibit,low,"HuR RNA-binding oncogenic factor with tumor enrichment/specificity and precedent for small-molecule RNA-binding disruptors, a tractable-if-hard novel target.",ELAVL1
named,57,11,EGLN1,unknown,low,"PHD2 enzyme is fully tractable with clinical-grade inhibitors, but directionality is a concern—inhibition stabilizes HIF and may be pro-tumorigenic, so nominate only for careful mechanistic evaluation.",EGLN1
named,57,12,WDR77,inhibit,low,"PRMT5-complex partner with strong CDKN2A/B synthetic lethality and MTAP-adjacent biology, a promising methylation-axis target reachable via the well-drugged PRMT5 module.",WDR77
named,57,13,E2F3,inhibit,low,RB1-synthetic-lethal transcription factor with meaningful SL score and tumor enrichment; hard to drug directly but mechanistically compelling for the CDK/RB axis.,E2F3
named,57,14,KIF18A,inhibit,medium,"Very high dependency mitotic kinesin with an emerging bona-fide inhibitor class (validated in CIN cancers), providing an actual small-molecule MoA despite the 'no-inhibitor' flag being outdated.",KIF18A
named,57,15,FGFR1,inhibit,low,"Validated GBM RTK with full tractability and selectivity, nominated with explicit reservation given the CNS-safety-risk flag that narrows the therapeutic window.",FGFR1
named,58,1,PDGFRA,inhibit,high,"GBM-defining RTK amplification with excellent tumor specificity, selectivity, and full small-molecule tractability plus approved kinase inhibitors to repurpose.",PDGFRA
named,58,2,MET,inhibit,high,"Validated GBM RTK driver (including in EGFR-inhibitor resistance) with top-tier selectivity, full tractability, and approved inhibitors available.",MET
named,58,3,CDK2,inhibit,medium,"Highly tractable cell-cycle kinase with strong dependency and RB1-linked synthetic lethality, though selectivity/common-essentiality require a therapeutic-window strategy.",CDK2
named,58,4,CDK7,inhibit,medium,"Chemically tractable transcriptional CDK with PTEN synthetic lethality and mature selective covalent inhibitors, warranting evaluation despite common-essential flag.",CDK7
named,58,5,KIF18A,inhibit,medium,Kinesin with strong GBM dependency and tumor enrichment plus emerging clinical-stage selective inhibitors demonstrating a real druggable MoA and wide therapeutic window.,KIF18A
named,58,6,TEAD1,inhibit,medium,"Hippo-pathway transcription factor now drugged via lipid-pocket palmitoylation inhibitors, offering a genuine small-molecule MoA with good selectivity in GBM.",TEAD1
named,58,7,EGLN1,inhibit,medium,"Well-characterized prolyl hydroxylase enzyme with clinical-grade small-molecule inhibitors and good selectivity, offering a tractable metabolic entry point.",EGLN1
named,58,8,KIF2C,inhibit,medium,"Top composite with outstanding tumor enrichment/window and CDKN2A/B synthetic lethality, but as a kinesin motor it needs new chemistry so tractability is the gating risk.",KIF2C
named,58,9,VRK1,inhibit,medium,Strong dependency and a paralog-based synthetic-lethal rationale (VRK2 loss) make it an attractive kinase target amenable to ATP-competitive inhibition.,VRK1
named,58,10,PTPN11,inhibit,medium,"Central RTK-signaling phosphatase (SHP2) with allosteric clinical inhibitors and full tractability, useful as a node downstream of PDGFRA/MET despite modest window.",PTPN11
named,58,11,ELAVL1,inhibit,low,"HuR RNA-binding oncoprotein with good tumor specificity/enrichment and emerging small-molecule disruptors of RNA binding, a mechanistically appealing though early target.",ELAVL1
named,58,12,E2F3,degrade,low,RB1-synthetic-lethal transcription factor with good selectivity; no direct chemistry yet but targetable via degrader approaches to the E2F/RB axis.,E2F3
named,58,13,WDR77,inhibit,low,PRMT5-cofactor with CDKN2A/B synthetic lethality dovetailing the MTAP-deletion axis; actionable indirectly through the tractable PRMT5/MAT2A pathway.,WDR77
named,58,14,KIF18B,inhibit,low,"Kinesin with excellent tumor enrichment, window, and CDKN2A/B synthetic lethality, sharing KIF18A's emerging druggability rationale but needing dedicated chemistry.",KIF18B
named,58,15,FGFR1,inhibit,low,"Bona fide GBM RTK with approved inhibitors and full tractability, but the poor therapeutic-window score and CNS-safety flag place it behind PDGFRA/MET.",FGFR1
named,59,1,PDGFRA,inhibit,high,"GBM-amplified receptor tyrosine kinase with excellent selectivity, tumor specificity and full small-molecule tractability plus approved-drug precedent.",PDGFRA
named,59,2,MET,inhibit,high,"Druggable RTK driver in GBM with top-tier selectivity and tractability and existing approved inhibitors, though CNS penetration must be verified.",MET
named,59,3,CDK2,inhibit,medium,Highly tractable kinase with strong dependency and RB1-context synthetic lethality; selectivity is the main risk but emerging selective inhibitors mitigate the common-essential concern.,CDK2
named,59,4,KIF18A,inhibit,medium,"Mitotic kinesin with genetically validated dependency and wide therapeutic window; a clinically precedented, chromosomally-unstable-tumor-selective target amenable to small-molecule inhibition.",KIF18A
named,59,5,CDK7,inhibit,medium,Fully tractable transcriptional kinase with mature clinical-stage inhibitors and PTEN-context synthetic lethality despite modest selectivity.,CDK7
named,59,6,TEAD1,inhibit,medium,"Hippo-pathway transcription factor rendered druggable via its lipid-binding pocket (palmitoylation site), with clinical-stage covalent inhibitors and good selectivity.",TEAD1
named,59,7,KIF2C,inhibit,medium,"Top-composite mitotic kinesin with outstanding tumor enrichment and therapeutic window and CDKN2A/B synthetic lethality, though no inhibitor MoA yet exists.",KIF2C
named,59,8,KIF18B,inhibit,low,"Mitotic kinesin with high tumor specificity, near-maximal tumor enrichment and window and CDKN2A/B synthetic lethality, offering a favorable but chemically unproven selective-killing profile.",KIF18B
named,59,9,VRK1,inhibit,medium,"Nuclear kinase with strong dependency and a genuine catalytic pocket, an emerging paralog-selective (VRK2-low) vulnerability worth chemistry investment.",VRK1
named,59,10,EGLN1,inhibit,low,"Fully tractable prolyl-hydroxylase enzyme with clinically approved inhibitors, providing a drugged-modality anchor for hypoxia-axis intervention in GBM.",EGLN1
named,59,11,ELAVL1,inhibit,low,"RNA-binding oncoprotein (HuR) with high tumor specificity/enrichment and demonstrated tractable disruptor chemistry, a mechanistically attractive if hard target.",ELAVL1
named,59,12,WDR77,inhibit,medium,PRMT5-cofactor with high tumor specificity and CDKN2A/B synthetic lethality nominating it within the well-drugged MTAP/PRMT5 axis relevant to GBM.,WDR77
named,59,13,CDC25B,inhibit,low,Cell-cycle phosphatase with an enzymatic active site and good selectivity/tumor specificity; a plausible if historically difficult inhibition target.,CDC25B
named,59,14,ERCC6L,inhibit,low,"PICH DNA translocase with excellent selectivity, tumor enrichment and window, a clean mitotic-fidelity dependency awaiting inhibitor discovery.",ERCC6L
named,59,15,E2F3,degrade,low,"RB1-context synthetic-lethal transcription factor with strong selectivity, though tractability is currently zero and would require novel TF-targeting or degrader approaches.",E2F3
named,60,1,PDGFRA,inhibit,high,"Validated GBM oncogenic driver (amplified/mutated in classical GBM) with excellent selectivity, tumor specificity, full tractability, and approved kinase inhibitors available for repurposing.",PDGFRA
named,60,2,MET,inhibit,high,"Recurrent GBM driver in mesenchymal/RTK subtypes with high selectivity, top tractability, and approved-drug chemistry, making it a rational precision-target for MET-altered tumors.",MET
named,60,3,CDK2,inhibit,medium,Strong dependency with RB1 synthetic-lethality and mature small-molecule chemistry; low selectivity/common-essential flags argue for a therapeutic window in RB1/CDKN2A-altered GBM specifically.,CDK2
named,60,4,KIF18A,inhibit,medium,"Highly druggable kinesin (clinical-stage inhibitors exist despite the no-MoA flag) with very high dependency, tumor enrichment, and an excellent therapeutic window in chromosomally unstable tumors.",KIF18A
named,60,5,EGLN1,inhibit,medium,"PHD2 prolyl-hydroxylase is a well-precedented enzyme with approved small-molecule inhibitors and good selectivity/tractability, offering a HIF-axis handle on the hypoxic GBM core.",EGLN1
named,60,6,CDK7,inhibit,medium,"Transcriptional CDK with mature clinical inhibitors, full tractability, and PTEN synthetic-lethality; a reasonable window despite common-essential status makes it worth pursuing in defined genetic contexts.",CDK7
named,60,7,TEAD1,inhibit,medium,"Hippo/YAP effector with a genuine druggable palmitate pocket and clinical-stage TEAD autopalmitoylation inhibitors, giving real inhibitor-MoA behind the strong selectivity and tumor-enrichment scores.",TEAD1
named,60,8,VRK1,inhibit,medium,"Kinase with a targetable active site and very high dependency, plus emerging paralog synthetic-lethality biology, making it a tractable novel candidate despite currently limited tool compounds.",VRK1
named,60,9,KIF18B,inhibit,low,Mitotic kinesin with strong tumor specificity and an outstanding therapeutic window; shares the emerging druggable kinesin motor-domain chemistry that makes KIF18A tractable.,KIF18B
named,60,10,C3orf38,unknown,low,"Standout multi-axis scores (dependency, selectivity, SL, window) mark it as the strongest novel biology to de-risk mechanistically, though zero tractability keeps confidence low until a binding pocket is found.",C3orf38
named,60,11,ELAVL1,inhibit,low,"HuR is an oncogenic RNA-binding protein with published small-molecule disruptors and strong tumor-enrichment/specificity, offering a tractable post-transcriptional node in GBM.",ELAVL1
named,60,12,E2F3,degrade,low,RB1-synthetic-lethal transcription factor with strong selectivity; transcription-factor targeting is hard but degrader/molecular-glue approaches make it a worthwhile mechanism to explore in RB-pathway-altered GBM.,E2F3
named,60,13,ERCC6L,inhibit,low,"PICH DNA translocase shows high selectivity, tumor enrichment, and an excellent window as a chromosomal-instability dependency, warranting chemical-probe development despite no current inhibitor.",ERCC6L
